Customer_id,Age,Gender,Income,Credit_score,Credit_score_category,Loan_amount,Interest_rate,Loan_term,Loan_type,Repayment_status,Debit_income,Transaction_id,Transaction_amt,Transaction_type,Transaction_data,Transaction_month,Transaction_year,Transaction_freq,Product_id,Product_names,Interaction_type,Interaction_date,Interaction_month,Interaction_year
C0108,52,Female,76846,366,Poor,70247,7.35,12,Education,1,0.9141269552091196,7ff6490e-b777-4157-b08c-2faada64baef,4094,Deposit,2023-01-29,1,2023,7,P012,Mutual Fund,purchased,2022-12-24,12,2022
C0159,22,Female,152527,353,Poor,127657,3.02,36,Personal,0,0.836946901204377,b211a455-939f-40c0-9c49-df90d79ca48a,2642,Deposit,2024-06-26,6,2024,5,P042,High-Yield Savings Account,viewed,2023-07-30,7,2023
C037,68,Male,74169,418,Poor,89039,7.95,48,Auto,0,1.2004880745324866,8f28d7d6-e984-4436-92ed-e2b1c07b256e,2097,Withdrawal,2024-07-16,7,2024,9,P047,Healthcare Savings,clicked,2023-09-05,9,2023
C0104,20,Male,142610,639,Fair,208519,1.62,36,Personal,0,1.4621625411962695,753f4c83-f5f6-4f3f-a21c-3bc8a61a0db4,4697,Withdrawal,2023-07-08,7,2023,1,P029,Small Business Loan,purchased,2024-04-21,4,2024
C04,35,Female,22710,340,Poor,19486,5.74,48,Mortgage,1,0.8580361074416557,56394e8b-c314-40d7-88bd-c8c8257b749f,3912,Withdrawal,2023-03-26,3,2023,8,P046,Child Education Fund,clicked,2024-02-02,2,2024
C069,56,Male,84798,312,Poor,77934,8.3,36,Auto,1,0.9190546946861954,bbfc9285-9bf2-449b-8e8b-ed1989c026c4,1357,Withdrawal,2023-03-24,3,2023,3,P006,Auto Loan,viewed,2023-12-11,12,2023
C030,56,Male,111739,464,Poor,110821,7.59,24,Personal,0,0.9917844262075014,7adb4611-6271-4c9a-a705-ff657d8b0564,1542,Deposit,2023-09-26,9,2023,7,P001,Savings Account,clicked,2023-09-05,9,2023
C061,41,Male,84149,336,Poor,90089,1.92,36,Mortgage,0,1.0705890741422952,e75cf893-f4ae-42e0-a9f5-69e1e9140929,3932,Deposit,2023-04-02,4,2023,2,P005,Home Loan,purchased,2023-11-27,11,2023
C041,54,Male,142345,764,Excellent,494229,1.95,36,Business,0,3.472050300326671,59bddbec-eeb1-4acd-bdf0-9c973b07ac7f,2694,Deposit,2024-07-19,7,2024,10,P024,Travel Loan,viewed,2024-09-07,9,2024
C0107,72,Male,63580,644,Fair,120349,7.6,12,Auto,0,1.8928751179616232,bf510299-8030-4712-9e52-e5a2f075b591,3018,Deposit,2023-12-15,12,2023,6,P009,Investment Fund,viewed,2024-09-01,9,2024
C010,69,Female,123508,802,Excellent,474092,1.8,48,Auto,0,3.838552968228779,a99ed9a8-40c9-4130-8af4-8b1bca86740e,4024,Withdrawal,2024-06-18,6,2024,10,P022,Short-Term Loan,viewed,2023-11-02,11,2023
C045,69,Female,81749,702,Good,177542,5.25,12,Education,0,2.1717941503871607,a033f64d-b4ac-446c-b913-8872b324bf18,155,Deposit,2023-06-14,6,2023,5,P008,Student Loan,clicked,2023-12-24,12,2023
C0163,62,Male,95586,779,Excellent,207295,2.91,48,Education,0,2.168675329023079,e82dcc32-dd3c-4fbf-a3f6-f4e216a5ae43,206,Withdrawal,2024-01-12,1,2024,3,P034,Stock Investment,clicked,2024-11-20,11,2024
C086,63,Female,15530,455,Poor,16502,8.02,24,Auto,1,1.0625885383129428,a285e7b2-dd1f-4746-8ecb-cc4cfeba51fe,3310,Deposit,2024-10-17,10,2024,1,P002,Checking Account,clicked,2023-08-27,8,2023
C081,59,Others,42422,335,Poor,81482,11.04,24,Business,1,1.9207486681438877,7cd0f496-e2ac-43b0-bd3f-b73a6dfda499,3879,Withdrawal,2024-02-09,2,2024,10,P004,Personal Loan,clicked,2024-10-02,10,2024
C0144,35,Male,29240,449,Poor,13251,4.21,24,Business,1,0.45318057455540356,4ae2b541-c736-40ab-88e4-545c76524d0c,572,Withdrawal,2022-12-31,12,2022,2,P025,Medical Loan,purchased,2023-06-14,6,2023
C014,63,Female,81711,495,Poor,73075,2.42,24,Business,0,0.8943104355594718,55338412-04bf-486c-af15-e0ea64d90f1d,4126,Withdrawal,2024-01-21,1,2024,7,P044,Insurance Savings,viewed,2024-11-28,11,2024
C031,56,Female,199926,354,Poor,137951,7.33,24,Personal,0,0.6900103038124106,ad37b59e-7e83-4262-abf6-9e5ece185118,766,Withdrawal,2024-04-28,4,2024,8,P018,Auto Refinance,viewed,2024-03-02,3,2024
C013,28,Male,24856,654,Fair,69778,11.2,12,Education,1,2.8072899903443838,113bb4be-2eaa-4b37-8bb1-0e36a1d69f44,2192,Deposit,2023-05-12,5,2023,6,P038,Recurring Deposit,viewed,2024-08-05,8,2024
C0125,45,Female,174047,603,Fair,233088,11.23,12,Education,0,1.3392244623578689,d4d62bfe-f963-45b7-83ef-81f10c018213,2024,Deposit,2024-10-01,10,2024,9,P046,Child Education Fund,purchased,2023-06-01,6,2023
C0107,47,Male,57632,657,Fair,175144,12.06,60,Education,0,3.0390061077179347,2cb2c7b3-48b7-464b-b59b-bc6298b47fb6,1171,Deposit,2024-04-18,4,2024,3,P028,Debt Consolidation Loan,purchased,2024-04-12,4,2024
C093,45,Male,62647,682,Good,176035,8.57,60,Auto,0,2.8099509952591504,f9e04def-b953-467a-99c8-3020584ea6a8,2762,Deposit,2024-12-10,12,2024,3,P002,Checking Account,purchased,2023-05-02,5,2023
C0153,74,Male,70163,728,Good,158466,9.32,12,Education,0,2.2585408263614726,6c91a4fe-d48a-4c83-8371-b2e8efa0a8ee,3520,Deposit,2023-08-09,8,2023,3,P049,Auto Insurance,purchased,2024-03-29,3,2024
C047,36,Female,40050,785,Excellent,217384,1.75,24,Personal,0,5.427815230961299,614acb3b-662a-4bc0-a4e7-6d55ad76c431,3815,Withdrawal,2023-08-22,8,2023,5,P016,Mortgage Refinance,purchased,2023-01-09,1,2023
C05,26,Others,199743,810,Excellent,453953,4.47,12,Education,0,2.2726854007399506,fa55926e-1c31-4f98-ad01-f84a87b082f8,954,Withdrawal,2024-08-11,8,2024,7,P024,Travel Loan,viewed,2024-06-29,6,2024
C0180,64,Female,89818,308,Poor,74802,8.29,36,Personal,0,0.832817475339019,18c26b03-2c5e-481e-b965-7d2660ddf72d,133,Withdrawal,2024-12-19,12,2024,5,P043,Money Market Account,viewed,2024-12-06,12,2024
C0125,70,Others,110763,425,Poor,115003,12.21,36,Mortgage,0,1.038279931023898,b93a74c7-da46-4075-a78e-e65893d5ec24,3607,Deposit,2024-08-28,8,2024,5,P023,Long-Term Loan,purchased,2023-06-22,6,2023
C0166,26,Female,192398,490,Poor,130447,5.17,36,Education,0,0.6780060083784655,e3bcbe4a-3a9c-4387-a8b8-9f53a4ba2bd5,2492,Deposit,2023-12-16,12,2023,8,P037,Fixed Deposit,viewed,2023-08-14,8,2023
C02,25,Female,181973,476,Poor,101483,12.4,36,Business,0,0.5576816340885736,123a2032-f8c5-43c3-b117-5cd72948fff9,4213,Withdrawal,2023-04-17,4,2023,2,P017,Business Credit Line,clicked,2023-03-13,3,2023
C01,75,Male,75063,801,Excellent,259568,6.32,24,Education,0,3.458001945032839,20589047-2573-468f-a3a1-ef91ebf27070,172,Withdrawal,2024-01-21,1,2024,7,P012,Mutual Fund,purchased,2024-05-22,5,2024
C0162,18,Male,21651,786,Excellent,100303,12.43,48,Personal,0,4.632719043000323,cd3619c8-8020-44d2-8b23-5bff48575ade,2247,Deposit,2024-09-04,9,2024,6,P027,Holiday Loan,purchased,2022-12-27,12,2022
C081,18,Female,56534,549,Poor,76615,6.76,48,Business,0,1.3552021792195847,5cc4dcda-35f5-4c43-b91b-1187d136ca3b,4215,Withdrawal,2024-02-20,2,2024,1,P015,Home Equity Line,viewed,2023-05-04,5,2023
C055,59,Female,19096,748,Excellent,52881,2.29,24,Auto,1,2.7692186845412654,9f15b753-e08a-4e28-afaa-447f3fb19874,701,Withdrawal,2024-11-23,11,2024,4,P002,Checking Account,purchased,2023-03-18,3,2023
C0120,53,Female,171354,641,Fair,211307,7.69,12,Business,0,1.2331605915239796,95346642-8f87-442b-9a5e-926aa7784352,94,Withdrawal,2023-04-21,4,2023,7,P041,Retirement Savings,purchased,2024-06-02,6,2024
C0117,36,Male,179533,719,Good,321164,6.15,12,Education,0,1.7888856087738745,c9d25e18-1310-42ce-a515-facb54bec4b2,3075,Withdrawal,2024-12-04,12,2024,5,P012,Mutual Fund,clicked,2024-09-22,9,2024
C0101,60,Male,91040,766,Excellent,301047,5.77,36,Business,0,3.3067552724077327,9ce9cd12-42a1-4c1b-b66a-2311beb0b77c,2078,Deposit,2023-09-09,9,2023,10,P017,Business Credit Line,purchased,2024-01-28,1,2024
C011,31,Male,15387,834,Excellent,138887,2.11,60,Auto,0,9.026255930330798,498bf675-0dd2-4069-914f-fd2bfa5d0da3,4308,Withdrawal,2023-08-28,8,2023,2,P048,Property Investment,purchased,2024-07-16,7,2024
C0139,69,Female,143468,606,Fair,233104,6.64,60,Auto,0,1.6247804388435052,cf834f68-ff60-4cd3-83ee-43dbc8497c4e,2008,Deposit,2023-08-14,8,2023,9,P040,Gold Investment,purchased,2024-11-29,11,2024
C055,49,Male,77708,529,Poor,95522,8.27,48,Education,0,1.229242806403459,9e12239b-1f87-4e83-8864-1e1ff502d933,1199,Deposit,2024-06-13,6,2024,10,P030,Agricultural Loan,purchased,2023-05-02,5,2023
C068,33,Female,148088,559,Poor,269088,7.72,24,Mortgage,0,1.8170817351844848,4c0883fa-0b5b-41d6-b3e5-042dea3874bf,454,Withdrawal,2024-10-16,10,2024,2,P016,Mortgage Refinance,clicked,2024-01-21,1,2024
C033,24,Female,120724,685,Good,317564,7.45,24,Education,0,2.630496007421888,56559848-4c7c-4814-b410-127d2862bd62,3720,Withdrawal,2023-12-16,12,2023,5,P023,Long-Term Loan,viewed,2023-03-21,3,2023
C0195,61,Male,35278,825,Excellent,110852,7.08,60,Personal,0,3.1422416236748116,ac9023db-c96a-408a-8a08-8596f958828d,1184,Deposit,2023-07-22,7,2023,5,P028,Debt Consolidation Loan,viewed,2023-04-06,4,2023
C0116,70,Male,51101,424,Poor,81950,4.61,60,Personal,1,1.6036868163049647,93f2cc28-86bc-41c1-b7f0-a5d25f41aa23,3375,Deposit,2023-11-02,11,2023,6,P037,Fixed Deposit,clicked,2024-01-02,1,2024
C0108,30,Others,150338,847,Excellent,388381,6.73,36,Business,0,2.583385438146044,de62b852-3570-4531-884c-bd721b929823,1030,Deposit,2024-05-06,5,2024,4,P035,Real Estate Investment,viewed,2024-08-22,8,2024
C0198,30,Female,70716,479,Poor,72469,4.56,48,Mortgage,0,1.0247892980372193,55c28eba-1d4c-4630-8e0c-b96342eaa416,1330,Deposit,2024-10-14,10,2024,10,P018,Auto Refinance,viewed,2023-04-11,4,2023
C037,64,Male,82614,437,Poor,89397,4.13,60,Mortgage,0,1.0821047280122014,a8477e17-2ca2-42b6-b306-8f8a39371dfd,4167,Withdrawal,2023-07-31,7,2023,3,P042,High-Yield Savings Account,clicked,2024-10-04,10,2024
C02,22,Female,87593,363,Poor,74916,8.45,12,Personal,0,0.8552738232507164,ee812d24-faa9-49e0-be83-9e7c4bb36c65,1003,Deposit,2024-09-17,9,2024,1,P038,Recurring Deposit,viewed,2023-05-11,5,2023
C080,23,Female,94515,811,Excellent,248200,11.47,60,Mortgage,0,2.626038194995503,2a18efb1-d9f8-43c3-853c-6a5ebf6e9b4c,3486,Withdrawal,2023-02-04,2,2023,8,P043,Money Market Account,purchased,2023-07-24,7,2023
C0123,36,Female,58326,511,Poor,73624,11.53,60,Education,0,1.2622844014676131,6090d8ca-f306-4df2-9ee3-55e964cb7088,3922,Withdrawal,2023-11-18,11,2023,10,P021,Cash Credit,clicked,2023-08-02,8,2023
C094,69,Male,110349,463,Poor,123861,2.85,48,Education,0,1.1224478699399179,6d1e00ca-d3dc-4b04-b47d-65505ed60cdf,4963,Deposit,2024-03-15,3,2024,10,P025,Medical Loan,purchased,2024-07-04,7,2024
C035,30,Male,97205,795,Excellent,334635,3.58,24,Personal,0,3.4425698266550073,f8931539-af33-4f00-931e-eb4b291565ad,4656,Deposit,2023-03-02,3,2023,1,P019,Home Improvement Loan,viewed,2023-09-07,9,2023
C044,31,Female,125452,833,Excellent,460424,9.42,12,Auto,0,3.6701208430315977,6b1e5e96-24d0-49c0-9eef-3304aff66864,1397,Withdrawal,2023-10-28,10,2023,1,P022,Short-Term Loan,viewed,2023-01-18,1,2023
C084,53,Male,186578,348,Poor,101713,7.08,60,Business,0,0.5451500176869727,2509d0ff-a4cb-400d-8866-484f89ff1983,653,Withdrawal,2023-01-13,1,2023,3,P037,Fixed Deposit,clicked,2024-02-11,2,2024
C0197,28,Female,48647,580,Fair,138216,12.18,60,Auto,0,2.8412029518778135,ca588b35-3168-4bfb-b751-0a714541c177,3969,Withdrawal,2023-02-18,2,2023,4,P039,Loan Against Property,purchased,2024-05-09,5,2024
C08,46,Female,32216,396,Poor,12571,2.98,36,Business,1,0.39020983362304446,15f51612-7722-4435-bac1-89758da11427,3012,Deposit,2023-03-28,3,2023,7,P019,Home Improvement Loan,purchased,2024-07-19,7,2024
C028,61,Male,92128,598,Fair,139781,7.56,60,Business,0,1.5172477422716222,98f954b4-b073-4e1d-84d3-1d52dc0ed200,3251,Withdrawal,2024-03-30,3,2024,1,P005,Home Loan,clicked,2024-05-31,5,2024
C086,47,Female,31352,645,Fair,31981,12.34,24,Mortgage,0,1.020062515947946,9dfce2ee-c185-4ce4-89e8-028ccce3f28f,990,Deposit,2023-01-05,1,2023,7,P020,Gold Loan,purchased,2023-01-06,1,2023
C0117,48,Female,51006,371,Poor,71676,5.68,24,Mortgage,1,1.4052464415951065,3917871f-4c6b-48ba-88e7-5ee35f9e119d,1959,Deposit,2024-05-30,5,2024,3,P035,Real Estate Investment,viewed,2024-01-04,1,2024
C0109,34,Male,154317,532,Poor,139817,4.04,60,Auto,0,0.9060375720108608,16ebd126-b36e-4b97-9d6a-a217fc6d2e89,4588,Withdrawal,2024-10-29,10,2024,10,P033,Wealth Management,viewed,2023-10-12,10,2023
C02,33,Female,21973,574,Poor,34018,5.23,24,Education,1,1.548172757475083,0cbd19c7-b5f3-4cb8-9c87-303883c7d579,4572,Withdrawal,2023-07-18,7,2023,3,P013,Bond,purchased,2023-06-09,6,2023
C0193,29,Male,46532,306,Poor,91913,11.93,36,Personal,1,1.975264334221611,1b06413b-d158-488c-8f71-b5edfc29bfe3,4506,Withdrawal,2022-12-28,12,2022,1,P049,Auto Insurance,clicked,2023-11-14,11,2023
C030,38,Female,17799,333,Poor,12045,6.99,36,Personal,1,0.6767234114276083,2f4b367c-24d3-42b3-a6dd-51d149b19a06,3036,Withdrawal,2024-08-13,8,2024,8,P048,Property Investment,clicked,2023-03-13,3,2023
C0104,38,Female,49628,737,Good,165180,10.59,48,Education,0,3.328363020875312,41d51f28-b443-41d3-adf9-3bf06fc159f3,1651,Withdrawal,2024-05-29,5,2024,2,P002,Checking Account,clicked,2023-11-24,11,2023
C0173,53,Male,70570,477,Poor,96755,4.05,24,Education,1,1.371050021255491,d0ebec76-572e-40b3-86f7-fc6d676a48bd,3783,Withdrawal,2024-03-10,3,2024,2,P021,Cash Credit,purchased,2023-12-29,12,2023
C0183,20,Others,150090,500,Poor,110294,5.25,48,Education,0,0.7348524218802052,d2223d2f-5eee-4eca-9723-88410b527b51,3404,Deposit,2024-11-13,11,2024,8,P028,Debt Consolidation Loan,purchased,2024-01-26,1,2024
C0117,67,Male,180568,371,Poor,117186,4.84,24,Business,0,0.6489854237738691,20a57533-4059-4e48-834e-81342133ecfe,486,Deposit,2024-03-01,3,2024,10,P015,Home Equity Line,viewed,2023-03-28,3,2023
C067,54,Male,70515,766,Excellent,228422,8.16,24,Personal,0,3.239339147699071,7c9d2164-92f5-4bb9-b0aa-8c150483cc3c,3073,Withdrawal,2024-09-19,9,2024,5,P041,Retirement Savings,viewed,2024-04-13,4,2024
C056,52,Female,128960,634,Fair,248065,8.84,24,Education,0,1.9235809553349876,e9535ac9-d12e-4df0-9248-931bec20881f,1867,Withdrawal,2023-12-12,12,2023,5,P029,Small Business Loan,clicked,2023-12-30,12,2023
C0145,21,Female,104753,519,Poor,134161,11.35,48,Mortgage,0,1.2807365898828673,59cf8209-2e6a-413c-88ad-2a16f512e563,503,Withdrawal,2024-09-27,9,2024,10,P026,Emergency Loan,viewed,2023-07-30,7,2023
C091,49,Female,48599,724,Good,156284,6.51,12,Auto,0,3.2157863330521206,632fad91-54b7-4bab-91f4-7b51369ea426,3038,Withdrawal,2022-12-26,12,2022,2,P047,Healthcare Savings,clicked,2024-05-20,5,2024
C023,57,Male,177149,605,Fair,229508,12.17,24,Education,0,1.2955647505771977,758586a9-ca6b-46da-87ee-befebbe6168a,3078,Deposit,2023-07-15,7,2023,4,P011,Insurance Policy,purchased,2024-09-24,9,2024
C028,22,Female,60299,371,Poor,89800,8.32,24,Auto,0,1.4892452611154414,3e8aa096-1843-43f7-b637-24e12a4736ce,2225,Withdrawal,2023-05-22,5,2023,7,P036,International Investment,clicked,2024-01-07,1,2024
C018,72,Female,24322,605,Fair,26513,12.43,12,Mortgage,0,1.090083052380561,4f63ec3b-bf58-4955-99df-4de383b54be3,4333,Deposit,2023-01-17,1,2023,4,P031,Technology Loan,clicked,2023-12-29,12,2023
C07,52,Female,146653,712,Good,341830,10.6,36,Business,1,2.3308762861993957,ac009ca1-90f2-49ef-bbc7-4b6455d588e5,305,Deposit,2023-01-05,1,2023,4,P030,Agricultural Loan,clicked,2024-01-20,1,2024
C029,23,Male,25565,630,Fair,33892,5.43,24,Mortgage,0,1.3257187561118717,2d98a54f-de1d-40da-9d30-0172bb2d4c06,4751,Deposit,2023-01-01,1,2023,1,P027,Holiday Loan,clicked,2024-10-01,10,2024
C05,58,Male,24612,575,Poor,26093,7.52,24,Business,1,1.0601738989111003,5a986dfd-7da8-493f-a46b-470b150600c2,238,Withdrawal,2023-11-14,11,2023,10,P018,Auto Refinance,purchased,2024-04-09,4,2024
C032,34,Male,58630,820,Excellent,251445,10.62,24,Personal,0,4.288674739894252,d30bda7e-f6c6-4121-b527-711cae1b132c,4689,Deposit,2023-04-26,4,2023,1,P001,Savings Account,clicked,2024-12-20,12,2024
C02,45,Female,158885,454,Poor,137322,4.47,24,Mortgage,0,0.8642854895049878,9007fd5c-55c4-4d20-8e47-c532bad24055,2215,Withdrawal,2023-09-22,9,2023,5,P018,Auto Refinance,viewed,2023-09-25,9,2023
C01,68,Male,147461,642,Fair,229735,5.34,36,Auto,1,1.5579373529272147,2e63c5fb-9a6a-41c1-a4c7-6865e1cb74da,1147,Withdrawal,2024-12-08,12,2024,5,P035,Real Estate Investment,clicked,2023-05-31,5,2023
C0119,57,Male,127634,817,Excellent,427379,2.21,12,Education,0,3.3484729774198096,03a81564-3d3a-4a5b-aa6f-d91279685e09,4160,Deposit,2023-07-01,7,2023,1,P043,Money Market Account,purchased,2023-08-08,8,2023
C02,46,Others,171919,346,Poor,143311,1.54,48,Personal,1,0.8335960539556418,bf645123-b0af-4d99-95ee-b953a2813708,4381,Deposit,2023-10-09,10,2023,1,P029,Small Business Loan,purchased,2024-06-02,6,2024
C010,22,Female,176221,656,Fair,298523,10.16,12,Auto,0,1.6940262511278452,b4b37aec-f4c0-4531-ad17-5b01b3815d1e,3851,Withdrawal,2024-05-16,5,2024,3,P030,Agricultural Loan,clicked,2024-01-09,1,2024
C0147,49,Male,191206,689,Good,345516,10.57,36,Auto,0,1.8070353440791607,d23dac6e-5a3f-4a9c-a1cd-77b84fb64304,3177,Withdrawal,2024-02-04,2,2024,2,P013,Bond,purchased,2024-01-23,1,2024
C068,32,Male,145883,713,Good,302700,11.9,48,Mortgage,0,2.074950474009994,ab41c7a4-e5e4-44c5-a976-b12cac32a3dc,1281,Deposit,2024-08-29,8,2024,6,P005,Home Loan,clicked,2024-04-28,4,2024
C094,57,Male,120774,815,Excellent,361202,9.2,60,Education,0,2.990726480865087,468feead-0c21-4609-8557-4091cbf2d230,3753,Withdrawal,2023-01-16,1,2023,4,P009,Investment Fund,clicked,2024-01-27,1,2024
C0161,51,Female,24868,825,Excellent,131508,6.35,24,Business,0,5.288241917323468,581523e8-d29f-4041-b81f-4d53cfa5488a,479,Withdrawal,2023-03-17,3,2023,10,P024,Travel Loan,purchased,2024-04-06,4,2024
C060,40,Male,158238,383,Poor,118952,1.63,60,Education,0,0.7517284091052718,14e20e93-3ccf-4a81-b688-b9c569453ad2,578,Deposit,2023-09-03,9,2023,6,P015,Home Equity Line,clicked,2024-01-17,1,2024
C064,59,Male,43523,566,Poor,101473,4.53,60,Mortgage,0,2.3314799071755163,ff351601-c05e-46cf-a4d4-5c7afd6590ed,628,Withdrawal,2023-11-19,11,2023,8,P046,Child Education Fund,purchased,2023-06-14,6,2023
C02,58,Male,87392,556,Poor,132546,10.6,48,Personal,0,1.5166834492859758,d71c63ac-ff87-4c56-bbc7-5d9484987286,1197,Withdrawal,2024-07-21,7,2024,10,P046,Child Education Fund,clicked,2024-05-17,5,2024
C068,29,Female,133078,798,Excellent,446898,8.27,36,Education,0,3.358165887674897,71280d3b-75f4-4a6b-ab10-f7cd1a3de5f1,295,Withdrawal,2023-06-21,6,2023,8,P005,Home Loan,viewed,2024-08-06,8,2024
C0112,69,Male,171728,447,Poor,121296,11.58,24,Mortgage,0,0.7063262834249511,35f55a6a-e274-4542-a26b-e8b38b041733,1710,Deposit,2024-11-16,11,2024,10,P042,High-Yield Savings Account,purchased,2024-07-31,7,2024
C028,61,Female,116740,544,Poor,138300,5.65,60,Auto,0,1.184683912968991,252e35c5-1bd2-402a-b257-ec2be36dac5d,1907,Withdrawal,2023-10-31,10,2023,1,P019,Home Improvement Loan,clicked,2024-11-15,11,2024
C051,36,Male,48712,317,Poor,83959,6.41,24,Mortgage,1,1.7235794054853013,f522b838-a327-4a9c-9e89-0a65a5d15823,2124,Deposit,2023-06-18,6,2023,9,P022,Short-Term Loan,purchased,2024-11-23,11,2024
C0172,50,Male,160584,326,Poor,105180,11.19,60,Auto,0,0.6549843072784337,90107597-f9e5-46c2-99d5-c8e9948c4d6c,2080,Withdrawal,2024-09-25,9,2024,1,P017,Business Credit Line,clicked,2024-05-14,5,2024
C0154,23,Male,67580,336,Poor,85848,10.16,60,Personal,1,1.270316661734241,a4bcc7d7-33f2-4c9f-b424-f65989196c9e,4875,Withdrawal,2023-08-25,8,2023,9,P036,International Investment,clicked,2023-04-18,4,2023
C038,75,Female,149385,683,Good,309895,12.02,24,Education,0,2.0744720018743514,5faefa77-fa88-4857-8bc0-2b6042964edf,4997,Deposit,2023-11-14,11,2023,4,P032,Education Savings Plan,viewed,2024-07-25,7,2024
C096,31,Female,128490,379,Poor,105785,7.91,24,Mortgage,0,0.8232936415285236,595b2677-a6ca-47d8-b663-a99f7074d3c9,656,Withdrawal,2024-02-16,2,2024,7,P044,Insurance Savings,viewed,2023-11-13,11,2023
C0161,50,Male,26668,410,Poor,11847,9.78,60,Education,1,0.4442402879856007,c521a569-d966-4a13-874b-694673008a8f,1175,Deposit,2023-12-07,12,2023,2,P045,Pension Plan,purchased,2024-06-26,6,2024
C0189,27,Female,71145,425,Poor,92080,3.47,60,Auto,0,1.2942582050741445,fe450781-9224-40eb-8247-16a8d2758437,1678,Deposit,2023-11-08,11,2023,4,P025,Medical Loan,purchased,2024-01-31,1,2024
C092,47,Female,87123,464,Poor,93702,7.85,24,Mortgage,0,1.0755139285837265,85b9e7b8-d5b6-4ce7-8f8e-a741ee51f4c9,2203,Withdrawal,2023-05-11,5,2023,4,P010,Retirement Plan,purchased,2023-05-16,5,2023
C0132,33,Male,170325,413,Poor,146104,8.05,48,Personal,0,0.8577953911639513,3f0e48c3-0421-4c8f-b65d-415e5b9f032e,658,Deposit,2023-02-06,2,2023,2,P004,Personal Loan,clicked,2024-12-21,12,2024
C078,33,Male,130329,737,Good,334955,2.09,12,Personal,0,2.570072662262428,ec8b469d-01e4-43a8-89aa-fb1ee67ba72d,3900,Deposit,2023-10-31,10,2023,3,P043,Money Market Account,viewed,2023-04-15,4,2023
C052,60,Female,145033,801,Excellent,420864,3.02,12,Auto,0,2.901849923810443,85bc9281-e39b-4b7e-bba3-18aa299611a4,818,Deposit,2023-04-21,4,2023,8,P034,Stock Investment,viewed,2024-02-06,2,2024
C0135,41,Male,32364,341,Poor,18307,7.83,48,Mortgage,1,0.5656593746137684,d6def45d-cc9d-47a2-bc12-d7796fe5220c,4546,Deposit,2024-04-08,4,2024,2,P007,Business Loan,viewed,2023-02-15,2,2023
C0153,25,Male,164356,795,Excellent,424462,7.07,36,Auto,0,2.5825768453844096,abf41b39-71a1-46cb-b481-d1394642c45d,1307,Deposit,2024-04-17,4,2024,6,P016,Mortgage Refinance,purchased,2024-06-06,6,2024
C0142,32,Female,83835,804,Excellent,331438,11.87,36,Business,0,3.953456193713843,acc17396-4651-47f7-99bb-c2e60dde180c,3411,Withdrawal,2023-05-19,5,2023,10,P027,Holiday Loan,purchased,2023-03-15,3,2023
C023,41,Female,110395,560,Poor,222040,2.48,12,Education,0,2.0113229765840845,d8c1fae3-d254-4b66-a889-7f611372d319,1057,Deposit,2023-12-30,12,2023,5,P018,Auto Refinance,purchased,2024-01-01,1,2024
C055,43,Female,34777,606,Fair,32913,4.12,48,Auto,0,0.9464013572188515,7f00664b-1790-435f-b77e-4711086bd40c,172,Withdrawal,2023-11-03,11,2023,3,P031,Technology Loan,viewed,2023-05-30,5,2023
C0196,30,Male,194972,482,Poor,127177,7.24,24,Business,1,0.6522834047965862,3716d11a-64fd-4aae-84d1-a8f86a97e3c3,3891,Withdrawal,2024-12-20,12,2024,9,P016,Mortgage Refinance,clicked,2023-09-08,9,2023
C0140,28,Female,60546,634,Fair,121709,8.41,36,Business,0,2.0101905988834936,8fecf1a1-74dc-4b43-a5bd-868a9b5bff6d,4038,Withdrawal,2024-12-01,12,2024,9,P001,Savings Account,viewed,2024-08-10,8,2024
C0114,51,Male,60474,609,Fair,149414,3.99,24,Business,0,2.4707146873036345,81beef5e-1eb7-48eb-a5ce-f7aba429dfe4,2552,Withdrawal,2023-05-19,5,2023,8,P014,Certificate of Deposit,purchased,2024-02-24,2,2024
C0100,44,Male,52472,545,Poor,89331,6.68,60,Education,0,1.7024508309193476,4e2692d0-01b7-4b3c-881c-26969e584b54,1298,Deposit,2023-10-24,10,2023,1,P027,Holiday Loan,viewed,2024-11-15,11,2024
